Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"N4008007P4423",,"0","0","PO Purchase Order","$14,576.00","Aug 29, 2007",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","785635942","APPLIED VISUAL COMMUNICATIONS INCORPORATED","HERNDON","VA","201705243","785635942","APPLIED VISUAL COMMUNICATIONS INC.",,,
"N4008007P4423",,"P00001","0","PO Purchase Order","$0.00","Sep 20, 2007",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","785635942","APPLIED VISUAL COMMUNICATIONS INCORPORATED","HERNDON","VA","201705243","785635942","APPLIED VISUAL COMMUNICATIONS INC.",,,
"N4008507M2323",,"0","0","PO Purchase Order","$42,600.00","Jul 30, 2007",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z159","MAINT-REP-ALT/OTHER INDUSTRIAL BLDG","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","005997692","JCB CONSTRUCTION COMPANY INCORPORATED","SUFFOLK","VA","234344053","005997692","JCB CONSTRUCTION CO INC",,,
"N4008507M2323",,"P00001","0","PO Purchase Order","$0.00","Aug 2, 2007",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z159","MAINT-REP-ALT/OTHER INDUSTRIAL BLDG","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","005997692","JCB CONSTRUCTION COMPANY INCORPORATED","SUFFOLK","VA","234344053","005997692","JCB CONSTRUCTION CO INC",,,
"W9124M19P0107",,"0","0","PO Purchase Order","$128,378.16","Jul 3, 2019",,"2100","DEPT OF THE ARMY","W6QM MICC-FT STEWART","P","8940","SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS","722310","FOOD SERVICE CONTRACTORS","078417124","JOHNSON, PEGGY HENDRIX","BLACKSTONE","VA","238243085","078417124","JOHNSON  PEGGY HENDRIX","NONE","NONE OF THE ABOVE",
"N4008016P3023",,"0","0","PO Purchase Order","$62,714.58","Jul 26, 2016",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z1AA","MAINTENANCE OF OFFICE BUILDINGS","238330","FLOORING CONTRACTORS","969288125","CARPET RESOURCES INC","GREAT FALLS","VA","220661628","969288125","CARPET RESOURCES INC",,,
"N4008016P3023",,"P00001","0","PO Purchase Order","$0.00","Sep 16, 2016",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z1AA","MAINTENANCE OF OFFICE BUILDINGS","238330","FLOORING CONTRACTORS","969288125","CARPET RESOURCES INC","GREAT FALLS","VA","220661628","969288125","CARPET RESOURCES INC",,,
"DOCEA133M14SE3454",,"8","0","PO Purchase Order","$20,691.38","Dec 12, 2017",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","DEPT OF COMMERCE NOAA","S","J059","MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","078423404","S & C CONTRACTING LLC","VIRGINIA BEACH","VA","234622059","078423404","S & C CONTRACTING LLC",,,
"0004","N4008506A1157","0","0","DO Delivery Order","$22,181.00","Sep 21, 2009",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","S214","CARPET LAYING AND CLEANING","238330","FLOORING CONTRACTORS","126654958","YURON CORPORATION","HAMPTON","VA","23661","126654958","YURON CORPORATION",,,
"GS11P10NWP0133",,"0","0","PO Purchase Order","$477,335.64","Jun 30, 2010",,"4740","PUBLIC BUILDINGS SERVICE","WPHCE - WHITE HOUSE CONTRACTING BRANCH","S","S214","CARPET LAYING AND CLEANING","238330","FLOORING CONTRACTORS","088000315","CARPET PLUS LLC","GREAT FALLS","VA","220661628","088000315","CARPET PLUS  LLC",,,
"N4044207P4041",,"P00001","0","PO Purchase Order","$7,500.00","Dec 6, 2006",,"1700","DEPT OF THE NAVY","MILITARY SEALIFT FLT SUPP CMD NORF","S","J999","NON-NUCLEAR SHIP REPAIR (WEST)","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","180359080","INTECH MARINE SERVICES LIMITED LIABILITY COMPANY","CHESAPEAKE","VA","233205983","180359080","INTECH MARINE SERVICES  LLC",,,
"DOCEA133017SE0713",,"0","0","PO Purchase Order","$72,407.00","Jun 1, 2017",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","DEPT OF COMMERCE NOAA","S","S214","HOUSEKEEPING- CARPET LAYING/CLEANING","238330","FLOORING CONTRACTORS","050999333","BARTLETT & WHITE CARPET SERVICES LTD","CHESAPEAKE","VA","233203679","050999333","BARTLETT & WHITE CARPET SERVICES LTD",,,
"W91QEY11C0012",,"0","0","DCA Definitive Contract","$159,755.00","Sep 28, 2011",,"2100","DEPT OF THE ARMY","W6QM MICC-FT AP HILL","S","Y111","CONSTRUCTION OF OFFICE BUILDINGS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","047067347","SDC CONTRACTING, LLC","VIRGINIA BEACH","VA","234533147","047067347","SDC CONTRACTING  LLC",,,
"W91QEY11C0012",,"P00001","0","DCA Definitive Contract","$1,140.00","Mar 16, 2012",,"2100","DEPT OF THE ARMY","W6QM MICC-FT AP HILL","S","Y111","CONSTRUCTION OF OFFICE BUILDINGS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","047067347","SDC CONTRACTING, LLC","VIRGINIA BEACH","VA","234533147","047067347","SDC CONTRACTING  LLC",,,
"F13PO7300000268113",,"0","0","PO Purchase Order","$6,745.00","Nov 19, 2012",,"3300","SMITHSONIAN INSTITUTION","FACILITIES ENGINEERING AND OPERATIONS","S","Z1JA","MAINTENANCE OF MUSEUMS AND EXHIBITION BUILDINGS","238140","MASONRY CONTRACTORS","827948006","LORTON STONE, LLC","SPRINGFIELD","VA","221532829","827948006","LORTON STONE  LLC",,,
"W91QEY09C0028",,"0","0","DCA Definitive Contract","$74,894.00","Aug 11, 2009",,"2100","DEPT OF THE ARMY","W6QM MICC-FT AP HILL","S","Y300","CONSTRUCT/RESTORATION","238330","FLOORING CONTRACTORS","790654292","KAU, INC.","FREDERICKSBURG","VA","224013360","790654292","KAU  INC.",,,
"DOCEA133M14SE3454",,"P18003","0","PO Purchase Order","$29,348.51","Aug 27, 2018",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","DEPT OF COMMERCE NOAA","S","J059","MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","078423404","S & C CONTRACTING LLC","VIRGINIA BEACH","VA","234622059","078423404","S & C CONTRACTING LLC",,,
"HSBP1109C02304",,"0","0","DCA Definitive Contract","$279,999.99","Aug 18, 2009",,"7014","U.S. CUSTOMS AND BORDER PROTECTION","PROCUREMENT DIRECTORATE - IN","P","5895","MISC COMMUNICATION EQ","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","557442808","WHITAKER TECHNOLOGIES, INC","FAIRFAX","VA","220304119","557442808","WHITAKER TECHNOLOGIES  INC",,,
"N4008017C1030",,"P00001","0","DCA Definitive Contract","$12,865.00","Aug 9, 2018",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","238330","FLOORING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC",,,
"N4008018P1027",,"0","0","PO Purchase Order","$13,825.00","Sep 28, 2018",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","238330","FLOORING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"N4058215F2001","GS21F022AA","0","0","DO Delivery Order","$4,600.00","Sep 25, 2015",,"1700","DEPT OF THE NAVY","NAVY INSTALLATIONS COMMAND","P","6145","WIRE AND CABLE, ELECTRICAL","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","004813820","NIGRO ELECTRICAL CONTRACTOR, INC.","RICHMOND","VA","232302612","004813820","WACHTER W L ELECTRICAL CONTR",,,
"140P3019P0034",,"0","0","PO Purchase Order","$11,456.00","May 23, 2019",,"1443","NATIONAL PARK SERVICE","NCR REGIONAL CONTRACTING(30000)","S","Z1QA","MAINTENANCE OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)","238330","FLOORING CONTRACTORS","078389347","MASTERCRAFT FLOORS LLC","MCLEAN","VA","221013618","078389347","MASTERCRAFT FLOORS LLC","NONE","NONE OF THE ABOVE",
"AG4283C110023",,"0","0","DCA Definitive Contract","$51,130.00","Sep 14, 2011",,"12C2","FOREST SERVICE","NATIONAL FORESTS IN FLORIDA","S","Z291","MAINT-REP-ALT/RECREA NON-BLDG STRUC","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","799399428","NEW ROOTS","ELKTON","VA","228273359","799399428","NEW ROOTS",,,
"N7027217P0013",,"0","0","PO Purchase Order","$6,158.30","May 25, 2017",,"1700","DEPT OF THE NAVY","NAV COMPUTER AND TELECOMMUNICATIONS","S","S214","HOUSEKEEPING- CARPET LAYING/CLEANING","238330","FLOORING CONTRACTORS","969288125","CARPET RESOURCES INC","GREAT FALLS","VA","220661628","969288125","CARPET RESOURCES INC",,,
"0002","MDA94602D0028","0","0","DO Delivery Order","$73,330.00","Jul 18, 2003",,"97F5","WASHINGTON HEADQUARTERS SERVICES (WHS)","WHS_RealEstate","S","R420","CERTIFICATIONS & ACCREDIT PROD & IN","238390","OTHER BUILDING FINISHING CONTRACTORS","021461488","PECK PECK AND ASSOCIATES INC","WOODBRIDGE","VA","221922481","021461488","PECK  PECK AND ASSOCIATES  INC.",,,
"0003","MDA94602D0028","1","0","DO Delivery Order","$5,000.00","Sep 30, 2003",,"97F5","WASHINGTON HEADQUARTERS SERVICES (WHS)","WHS_RealEstate","S","R420","CERTIFICATIONS & ACCREDIT PROD & IN","238390","OTHER BUILDING FINISHING CONTRACTORS","021461488","PECK PECK AND ASSOCIATES INC","WOODBRIDGE","VA","221922481","021461488","PECK  PECK AND ASSOCIATES  INC.",,,
"70Z08318CPCR06700",,"0","0","DCA Definitive Contract","$34,987.00","Apr 11, 2018",,"7008","U.S. COAST GUARD","CEU CLEVELAND(00083)","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"70Z08318CPCR06700",,"P00001","0","DCA Definitive Contract","$8,847.00","Aug 3, 2018",,"7008","U.S. COAST GUARD","CEU CLEVELAND(00083)","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"70Z08318CPCR06700",,"P00002","0","DCA Definitive Contract","$0.00","Aug 22, 2018",,"7008","U.S. COAST GUARD","CEU CLEVELAND(00083)","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"70Z08318CPCR06700",,"P00003","0","DCA Definitive Contract","$47,578.00","Dec 20, 2018",,"7008","U.S. COAST GUARD","CEU CLEVELAND(00083)","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"HSBP1109P27709",,"0","0","PO Purchase Order","$20,800.00","Aug 20, 2009",,"7014","U.S. CUSTOMS AND BORDER PROTECTION","PROCUREMENT DIRECTORATE - IN","P","5660","FENCING FENCES & GATES","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","947856449","KIDWELL FENCE, LLC","WINCHESTER","VA","226025392","947856449","KIDWELL FENCE  LLC",,,
"HSCG2810PDNYG51",,"0","0","PO Purchase Order","$6,376.00","Mar 5, 2010",,"7008","U.S. COAST GUARD","BASE MIAMI","S","N099","INSTALL OF MISC EQ","238330","FLOORING CONTRACTORS","184182702","DLP ENTERPRISES, INC","CHESAPEAKE","VA","233202646","184182702","DLP ENTERPRISES  INC",,,
"MDA94602D0028",,"0",0,"IDC Indefinite Delivery Contract","$0.00","Jul 18, 2003",,"97F5","WASHINGTON HEADQUARTERS SERVICES (WHS)","WHS_RealEstate","S","R420","CERTIFICATIONS & ACCREDIT PROD & IN","238390","OTHER BUILDING FINISHING CONTRACTORS","021461488","PECK PECK AND ASSOCIATES INCORPORATED","WOODBRIDGE","VA","221922481","021461488","PECK  PECK AND ASSOCIATES  INC.",,,
"N0018911P0119",,"0","0","PO Purchase Order","$58,256.00","Nov 24, 2010",,"1700","DEPT OF THE NAVY","NAVSUP FLT LOG CTR NORFOLK","P","7220","FLOOR COVERINGS","238330","FLOORING CONTRACTORS","003192445","POLYTECH COATINGS LLC","MECHANICSVILLE","VA","231162786","003192445","POLYTECH COATINGS LLC",,,
"DOCEE133M11SE0137",,"0","0","PO Purchase Order","$5,020.00","Oct 22, 2010",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","EASTERN FIELD DELEGATES OMAO","P","5895","MISC COMMUNICATION EQ","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","557582215","BRYANT-RITTER ELECTRIC CORPORATION","CHESAPEAKE","VA","233212914","557582215","BRYANT-RITTER ELECTRIC CORPORATION",,,
"N4008506C0723",,"P00002","0","DCA Definitive Contract","$210,544.00","Jan 26, 2007",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z299","MAINT, REP/ALTER/ALL OTHER","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","148243686","YORK RIVER ELECTRIC INCORPORATED","YORKTOWN","VA","236903836","148243686","YORK RIVER ELECTRIC  INC.",,,
"N4008506C0723",,"P00003","0","DCA Definitive Contract","$277,362.00","Mar 22, 2007",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z299","MAINT, REP/ALTER/ALL OTHER","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","148243686","YORK RIVER ELECTRIC INCORPORATED","YORKTOWN","VA","236903836","148243686","YORK RIVER ELECTRIC  INC.",,,
"W912L912P0300",,"0","0","PO Purchase Order","$445,292.17","Sep 26, 2012",,"2100","DEPT OF THE ARMY","W7M7 USPFO ACTIVITY IN ARNG","P","7035","ADP SUPPORT EQUIPMENT","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","849334164","PANAMERICA COMPUTERS, INC.","VIENNA","VA","221822102","166669742","PANAMERICA COMPUTERS  INC.",,,
"W912L912P0300",,"P00001","0","PO Purchase Order","$0.00","Sep 27, 2012",,"2100","DEPT OF THE ARMY","W7M7 USPFO ACTIVITY IN ARNG","P","7035","ADP SUPPORT EQUIPMENT","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","849334164","PANAMERICA COMPUTERS, INC.","VIENNA","VA","221822102","166669742","PANAMERICA COMPUTERS  INC.",,,
"0067","W81XWH06D0008","0","0","DO Delivery Order","$4,406.19","Sep 9, 2010",,"2100","DEPT OF THE ARMY","W4PZ USA MED RSCH ACQUIS ACT","P","6145","WIRE AND CABLE, ELECTRICAL","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","151224623","KNIGHT COMMUNICATIONS INCORPORATED","ELKTON","VA","228273039","151224623","KNIGHT COMMUNICATIONS INC",,,
"DOCEB133W07SE4176",,"1","0","PO Purchase Order","$0.00","Jan 12, 2017",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","DEPT OF COMMERCE NOAA","P",,,"238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","139300214","ATLANTIC AIR CORPORATION","VIRGINIA BEACH","VA","234625619","139300214","ATLANTIC AIR CORPORATION",,,
"F08DO7300000156732",,"0","0","PO Purchase Order","$22,083.82","Aug 20, 2008",,"3300","SMITHSONIAN INSTITUTION","FACILITIES ENGINEERING AND OPERATIONS","P","7220","FLOOR COVERINGS","238330","FLOORING CONTRACTORS","969288125","CARPET RESOURCES INC","GREAT FALLS","VA","220661628","969288125","CARPET RESOURCES INC",,,
"FO7PO7300000132351",,"0","0","PO Purchase Order","$6,373.00","Sep 18, 2007",,"3300","SMITHSONIAN INSTITUTION","FACILITIES ENGINEERING AND OPERATIONS","S","J045","MAINT-REP OF PLUMBING-HEATING EQ","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","361475635","PRECISION MECHANICAL SERVICE LIMITED","MANASSAS","VA","201114834","361475635","PRECISION MECHANICAL SERVICE  LTD.",,,
"GS11P12MAC0024",,"0","0","DCA Definitive Contract","$1,674,988.00","Oct 10, 2012",,"4740","PUBLIC BUILDINGS SERVICE","WPHBB - AGGREGATED REPAIR&ALTERATIONS CONTRACTS BRANCH","S","Z1AA","MAINTENANCE OF OFFICE BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","002993850","WEB, LLC","SPRINGFIELD","VA","221521849","002993850","WEB  LLC",,,
"N6246706C8380",,"0","0","DCA Definitive Contract","$1,632,192.00","Jul 10, 2006",,"1700","DEPT OF THE NAVY","NAVY FACILITIES ENGINEERING COMMAND","S","Z199","MAINT-REP-ALT/MISC BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","002993850","WEB L L C","SPRINGFIELD","VA","221521850","002993850","WEB  LLC",,,
"N6246706C8380",,"P00001","0","DCA Definitive Contract","$9,530.00","Jul 11, 2007",,"1700","DEPT OF THE NAVY","NAVFAC SOUTHEAST","S","Z199","MAINT-REP-ALT/MISC BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","002993850","WEB L L C","SPRINGFIELD","VA","221521850","002993850","WEB  LLC",,,
"N6246706C8380",,"P00002","0","DCA Definitive Contract","$0.00","Feb 8, 2008",,"1700","DEPT OF THE NAVY","NAVFAC SOUTHEAST","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","002993850","WEB L L C","SPRINGFIELD","VA","221521850","002993850","WEB  LLC",,,
"SAQMMA09M2328",,"M002","0","PO Purchase Order","$5,126.40","Jan 29, 2010",,"1900","STATE, DEPARTMENT OF","OFFICE OF ACQUISITION MGMT - MA","S","S214","CARPET LAYING AND CLEANING","238330","FLOORING CONTRACTORS","783607377","ASIL SERVICES, INC.","WOODBRIDGE","VA","221924226","783607377","ASIL SERVICES  INC.",,,
"47PM0618C0025",,"PA0002","0","DCA Definitive Contract","$0.00","Jun 16, 2019",,"4740","PUBLIC BUILDINGS SERVICE","PBS NCR REPAIR  ALTERATION CTR 3","S","N041","INSTALLATION OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","080257568","COMP ENVIRONMENTAL, INC.","CHANTILLY","VA","201511515","080257568","COMP ENVIRONMENTAL  INC.","NONE","NONE OF THE ABOVE",
"GS06T04BNC7118",,"0","0","DCA Definitive Contract","$1,632,716.80","Sep 29, 2004",,"4735","FEDERAL ACQUISITION SERVICE","GSA/FTS ACQUISITION SERVICES DIVISION","S","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INCORPORATED","HAYMARKET","VA","201691243","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INC",,,
"GS06T04BNC7118",,"PA01","0","DCA Definitive Contract","$0.00","Jun 9, 2006",,"4735","FEDERAL ACQUISITION SERVICE","GSA/FTS ACQUISITION SERVICES DIVISION","S","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INCORPORATED","HAYMARKET","VA","201691243","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INC",,,
"GS06T04BNC7118",,"PA02","0","DCA Definitive Contract","-$137,836.52","Jul 7, 2006",,"4735","FEDERAL ACQUISITION SERVICE","GSA/FTS ACQUISITION SERVICES DIVISION","S","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INCORPORATED","HAYMARKET","VA","201691243","068565162","USER TELECOMMUNICATIONS AND TECHNOLOGIES INC",,,
"VA652C10398",,"0","0","PO Purchase Order","$4,974.00","Apr 27, 2011",,"3600","VETERANS AFFAIRS, DEPARTMENT OF","246-NETWORK CONTRACTING OFFICE 6","S","N059","INSTALL OF ELECT-ELCT EQ","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","154585913","DAVIS & GREEN, INC.","RICHMOND","VA","232241212","154585913","DAVIS & GREEN  INC.",,,
"0007","N4008014D3541","0","0","DO Delivery Order","$74,521.56","Aug 12, 2015",,"1700","DEPT OF THE NAVY","NAV FAC ENGINEERING CMD WASHINGTON","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238320","PAINTING AND WALL COVERING CONTRACTORS","790654292","KAU, INC.","FREDERICKSBURG","VA","224080801","790654292","KAU  INC.",,,
"1605DC19C0052",,"0","0","DCA Definitive Contract","$23,997.84","Sep 23, 2019",,"1605","OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT","DEPT OF LABOR-OASAM-OFC  PROC SVCS","P","7220","FLOOR COVERINGS","238330","FLOORING CONTRACTORS","080548516","BLUE CONSTRUCTION SERVICES LLC","LEESBURG","VA","201754085","080548516","BLUE CONSTRUCTION SERVICES LLC","NONE","NONE OF THE ABOVE",
"SIZ11015M0300",,"0","0","PO Purchase Order","$37,095.00","Sep 24, 2015",,"1900","STATE, DEPARTMENT OF","BAGHDAD ANNEX AMMAN - IRAQ SUPPORT UNIT","P","5410","PREFABRICATED AND PORTABLE BUILDINGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","040928496","US 21, INC.","FAIRFAX","VA","220314341","040928496","US 21  INC.",,,
"HSBP1015C00041",,"P00001","0","DCA Definitive Contract","$3,999.24","Feb 8, 2016",,"7014","U.S. CUSTOMS AND BORDER PROTECTION","ADMINISTRATION, FACILITIES&TRAINING CONTRACTING DIVISION","S","N063","INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","113434752","DIGITRONICS, INC.","FAIRFAX","VA","220313333","113434752","DIGITRONICS  INC.",,,
"HSBP1016C00138",,"P00007","0","DCA Definitive Contract","$0.00","Oct 11, 2018",,"7014","U.S. CUSTOMS AND BORDER PROTECTION","DHS CUSTOMS AND BORDER PROTECTION","P","6350","MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","113434752","DIGITRONICS, INC.","HERNDON","VA","201705103","113434752","DIGITRONICS  INC.",,,
"0001","N6247001A0062","0","0","DO Delivery Order","$4,075.00","Mar 2, 2001",,"1700","DEPT OF THE NAVY","NAVAL FACILITIES ENGINEERING COM","S","Z199","MAINT-REP-ALT/MISC BLDGS","235520","FLOOR LAYING AND OTHER FLOOR CONTRACTORS","602891020","QUALITY TECHNICAL SERVICES, IN","VIRGINIA BEACH","VA","23462","602891020","QUALITY TECHNICAL SERVICES  INC.",,,
"0004","N6247001A0062","0","0","DO Delivery Order","$7,720.00","Mar 9, 2001",,"1700","DEPT OF THE NAVY","NAVAL FACILITIES ENGINEERING COM","S","Z199","MAINT-REP-ALT/MISC BLDGS","235520","FLOOR LAYING AND OTHER FLOOR CONTRACTORS","602891020","QUALITY TECHNICAL SERVICES, IN","VIRGINIA BEACH","VA","23462","602891020","QUALITY TECHNICAL SERVICES  INC.",,,
"0004","N6247001A0062","1","0","DO Delivery Order","$125.00","Mar 23, 2001",,"1700","DEPT OF THE NAVY","NAVAL FACILITIES ENGINEERING COM","S","Z199","MAINT-REP-ALT/MISC BLDGS","235520","FLOOR LAYING AND OTHER FLOOR CONTRACTORS","602891020","QUALITY TECHNICAL SERVICES, IN","VIRGINIA BEACH","VA","23462","602891020","QUALITY TECHNICAL SERVICES  INC.",,,
"0005","N6247001A0062","0","0","DO Delivery Order","$18,960.00","Mar 9, 2001",,"1700","DEPT OF THE NAVY","NAVAL FACILITIES ENGINEERING COM","S","Z199","MAINT-REP-ALT/MISC BLDGS","235520","FLOOR LAYING AND OTHER FLOOR CONTRACTORS","602891020","QUALITY TECHNICAL SERVICES, IN","VIRGINIA BEACH","VA","23462","602891020","QUALITY TECHNICAL SERVICES  INC.",,,
"0006","N6247001A0062","0","0","DO Delivery Order","$4,525.00","Apr 16, 2001",,"1700","DEPT OF THE NAVY","NAVAL FACILITIES ENGINEERING COM","S","Z199","MAINT-REP-ALT/MISC BLDGS","235520","FLOOR LAYING AND OTHER FLOOR CONTRACTORS","602891020","QUALITY TECHNICAL SERVICES, IN","VIRGINIA BEACH","VA","23462","602891020","QUALITY TECHNICAL SERVICES  INC.",,,
